O14757	phosphorylates	Q15648	T704
P49674	phosphorylates	O43451	S1457
P78527	phosphorylates	P15927	T21
Q05513	phosphorylates	P35568	S441
P09619	phosphorylates	Q5T3J3	S1554
P10721	phosphorylates	Q9Y6A5	S71
P24941	phosphorylates	P49454	S3119
P27361	phosphorylates	Q13614	S58
P06493	phosphorylates	Q96FF9	S83
P11309	phosphorylates	Q13309	S64
P17612	phosphorylates	Q9GZU1	S557
P48729	phosphorylates	Q13148	S369
Q9UPE1	phosphorylates	Q6ZN04	S63
P19784	phosphorylates	P35222	T112
O14757	phosphorylates	P54132	S539
P24941	phosphorylates	P33991	S54
O43318	phosphorylates	P14625	S674
P24941	phosphorylates	Q6UB35	S357
P41743	phosphorylates	Q96K21	S354
Q07912	phosphorylates	Q6GYQ0	T754
P24941	phosphorylates	P29374	S1145
P42336	phosphorylates	Q71UM5	S78
P09619	phosphorylates	Q5VT52	T723
P19784	phosphorylates	P67870	S3
O14578	phosphorylates	P53350	T214
P31749	phosphorylates	Q9Y3C5	T135
Q16539	phosphorylates	Q9UQ35	T318
P17612	phosphorylates	Q96T88	S298
P24941	phosphorylates	P06400	T821
O14578	phosphorylates	Q9UID6	S88
O14757	phosphorylates	Q32P44	S176
Q00534	phosphorylates	P46527	S10
P31749	phosphorylates	P06899	S37
P10721	phosphorylates	Q6IE81	S703
P27361	phosphorylates	P14598	S345
P06241	phosphorylates	Q9UIW2	Y1679
Q9Y4K4	phosphorylates	Q9UQ35	S2272
P11802	phosphorylates	Q8NCD3	S557
O95835	phosphorylates	O75643	S225
O14578	phosphorylates	Q8N122	S859
P41743	phosphorylates	Q04727	S208
P50750	phosphorylates	Q9UIS9	T82
Q07912	phosphorylates	Q7Z2W4	T393
Q16539	phosphorylates	Q14676	S995
P33981	phosphorylates	Q6IE81	S89
Q15349	phosphorylates	Q86UU0	S915
P53667	phosphorylates	P46013	S584
P17612	phosphorylates	Q92736	S2808
Q16539	phosphorylates	P55273	S66
Q15349	phosphorylates	P55197	S519
P27361	phosphorylates	P19419	S383
Q9H2K8	phosphorylates	Q6P0Q8	S876
P11309	phosphorylates	O43524	S253
Q96RR4	phosphorylates	P01106	T58
Q9H2K8	phosphorylates	Q9NY93	S89
Q16539	phosphorylates	Q16875	T463
Q07912	phosphorylates	Q9Y2U8	S144
P09619	phosphorylates	P09619	Y857
P78527	phosphorylates	P16104	S139
Q7Z460	phosphorylates	Q8WXI9	S486
Q9H2K8	phosphorylates	O75122	S327
P12931	phosphorylates	P51812	Y470
P28482	phosphorylates	P00533	T693
P78527	phosphorylates	Q9H9Q4	S251
P42684	phosphorylates	Q9P1Y5	S814
P33981	phosphorylates	Q3B726	S328
Q96GD4	phosphorylates	Q3KR16	S697
Q05655	phosphorylates	P14598	S370
Q13164	phosphorylates	Q02078	T319
Q7Z460	phosphorylates	Q9BZI7	T169
Q15349	phosphorylates	Q5T5Y3	S629
P31749	phosphorylates	P02545	S301
P41743	phosphorylates	Q9BW61	S33
P07948	phosphorylates	P11274	Y177
P41743	phosphorylates	P48681	S475
Q9HAZ1	phosphorylates	Q07666	S20
P50613	phosphorylates	Q9NYV4	T893
O96017	phosphorylates	Q15717	T118
Q96QT4	phosphorylates	Q96QT4	S1527
Q15349	phosphorylates	Q9H4I2	S946
P27361	phosphorylates	P31645	T616
Q13233	phosphorylates	Q9Y581	S1008
Q13188	phosphorylates	O95835	S872
Q9H2K8	phosphorylates	P41227	S186
Q16513	phosphorylates	Q9NYB9	S368
Q13554	phosphorylates	P16949	S16
Q96GD4	phosphorylates	Q8IVT2	S348
P23443	phosphorylates	Q9BY77	S383
Q16539	phosphorylates	Q8NFA0	S576
Q07912	phosphorylates	Q8TF72	S1221
Q16539	phosphorylates	Q8NE71	T108
P06493	phosphorylates	Q8NCD3	S473
P49674	phosphorylates	Q92766	S36
Q13043	phosphorylates	O43524	S231
P53350	phosphorylates	Q9NYZ3	S580
Q96RR4	phosphorylates	Q9HC47	S616
Q13177	phosphorylates	Q53QZ3	S4
Q07912	phosphorylates	Q9C040	S456
Q96RR4	phosphorylates	Q9HCH5	S344
P53350	phosphorylates	P30305	S465
P28482	phosphorylates	Q96I25	S222
O95819	phosphorylates	Q9UQ88	S577
Q8N4C8	phosphorylates	Q96E39	S88
P45983	phosphorylates	Q99607	S641
Q16539	phosphorylates	Q9ULR3	S124
P27361	phosphorylates	Q13950	S28
P50750	phosphorylates	P98175	S845
Q15349	phosphorylates	Q86UU1	T516
P17612	phosphorylates	Q9Y478	S24
Q15831	phosphorylates	P60484	T383
P51617	phosphorylates	P78332	S1025
P28482	phosphorylates	P03372	S104
P09619	phosphorylates	Q8IVW6	S167
P49674	phosphorylates	O96020	S21
P49841	phosphorylates	Q9BZS1	S270
P49841	phosphorylates	Q14195	T509
P42345	phosphorylates	P56537	S584
P19784	phosphorylates	Q9Y2W1	S253
P53350	phosphorylates	Q3KQU3	S446
Q9NYL2	phosphorylates	Q9NYL2	T161
P29317	phosphorylates	P29317	Y772
Q9H2K8	phosphorylates	P18887	T198
P52564	phosphorylates	P53778	T183
Q13233	phosphorylates	P15056	S365
P42345	phosphorylates	Q9P2Y5	S508
Q96RR4	phosphorylates	P16989	T67
Q13464	phosphorylates	Q9C0C2	S672
P48729	phosphorylates	P98177	S268
Q13315	phosphorylates	Q9UBU7	T449
P33981	phosphorylates	P33981	T676
P31751	phosphorylates	Q99623	S91
Q96RR4	phosphorylates	Q12756	S1528
P21980	phosphorylates	P68431	S28
P31749	phosphorylates	O75030	S516
P06493	phosphorylates	Q9H1A4	S373
Q07912	phosphorylates	P49023	S126
O14578	phosphorylates	Q96N67	S898
Q9Y4K4	phosphorylates	Q9NYV4	S32
Q9H2K8	phosphorylates	Q9UBW7	S305
P17612	phosphorylates	P03372	S305
Q16539	phosphorylates	Q9UKJ3	S738
P33981	phosphorylates	P33981	S80
P09619	phosphorylates	Q96D71	S392
O75385	phosphorylates	Q9P206	S971
P28482	phosphorylates	P50616	S152
Q16539	phosphorylates	P27824	S554
Q15759	phosphorylates	Q01094	S403
P24941	phosphorylates	P49736	S13
P17252	phosphorylates	P10415	S70
O75385	phosphorylates	A2RUS2	S472
Q9H2K8	phosphorylates	Q9H1B7	S519
P51617	phosphorylates	Q5VT52	S665
Q13557	phosphorylates	P09651	S338
P51617	phosphorylates	P04183	S231
Q07912	phosphorylates	Q9Y383	T17
P31749	phosphorylates	P49918	S282
O14936	phosphorylates	O14936	S155
P49674	phosphorylates	Q13029	S643
P51617	phosphorylates	Q86YV0	S18
Q13976	phosphorylates	P78347	S784
P24941	phosphorylates	O60885	S1064
P49674	phosphorylates	P30305	S323
Q9H2K8	phosphorylates	Q14978	S508
P00519	phosphorylates	Q9H3D4	Y290
P50750	phosphorylates	P41227	S186
O00444	phosphorylates	P61160	T238
Q96RR4	phosphorylates	Q96RR4	T85
P06493	phosphorylates	Q02952	T618
P17252	phosphorylates	Q8ND25	S123
Q9UHD2	phosphorylates	Q14653	S398
P68400	phosphorylates	Q01831	S129
P33981	phosphorylates	P49736	S338
P27361	phosphorylates	P17655	S50
P30530	phosphorylates	P07947	Y426
Q05655	phosphorylates	P35568	S574
Q00535	phosphorylates	Q7Z401	S1256
Q07912	phosphorylates	Q6WKZ4	S202
Q13131	phosphorylates	O43524	S399
P17252	phosphorylates	P05107	T760
P06493	phosphorylates	P38398	S1497
Q16539	phosphorylates	Q9NUL3	S455
Q04759	phosphorylates	Q9UEW8	S309
O14920	phosphorylates	Q04206	S536
Q16539	phosphorylates	Q8IYB3	S694
P49674	phosphorylates	A0AVK6	S71
P33981	phosphorylates	Q9NYA4	S629
Q02156	phosphorylates	Q9H9S0	T78
P31749	phosphorylates	Q15910	S21
Q00535	phosphorylates	P09874	S782
O96017	phosphorylates	O96017	S379
Q96RR4	phosphorylates	O75122	S529
P42336	phosphorylates	Q9UPN9	S1119
P05771	phosphorylates	Q06124	S591
Q05655	phosphorylates	Q9H257	T231
Q15418	phosphorylates	O60343	S318
Q6IQ55	phosphorylates	Q7L0J3	S45
O14578	phosphorylates	Q6NZY4	S598
Q12866	phosphorylates	P42229	Y694
P53350	phosphorylates	Q13111	S873
P51617	phosphorylates	O75152	S132
Q9H2K8	phosphorylates	Q8IWQ3	T459
Q13153	phosphorylates	P15056	S446
Q07912	phosphorylates	Q8WUF5	S597
O14578	phosphorylates	P62995	T201
O43293	phosphorylates	O43293	T306
O14965	phosphorylates	P04637	S215
Q02156	phosphorylates	P04899	S44
P53350	phosphorylates	Q14676	T4
Q07912	phosphorylates	Q14C86	S902
P53350	phosphorylates	O15417	S1989
Q5S007	phosphorylates	P31749	S473
O14578	phosphorylates	Q13207	S657
Q9Y4K4	phosphorylates	Q8IYB3	T406
Q00535	phosphorylates	Q16665	S687
P53350	phosphorylates	Q9UGP4	S384
P49841	phosphorylates	P24864	T395
P09619	phosphorylates	O14639	S706
P06493	phosphorylates	P46013	T1943
P09619	phosphorylates	P08238	S226
Q96RR4	phosphorylates	Q6GYQ0	T754
Q15418	phosphorylates	P49815	S1798
Q96RR4	phosphorylates	Q14004	T1056
Q9UPE1	phosphorylates	Q8IU81	T480
Q04759	phosphorylates	P15407	S265
O96017	phosphorylates	O96017	S516
Q96RR4	phosphorylates	P63261	S239
O95819	phosphorylates	Q96BY6	T196
Q16539	phosphorylates	Q9NY61	S321
P31749	phosphorylates	P05787	S432
P41743	phosphorylates	Q9BUQ8	S109
P06239	phosphorylates	Q13283	Y56
Q96RR4	phosphorylates	P23588	S207
Q16513	phosphorylates	Q4KMP7	T697
Q13237	phosphorylates	P08581	S985
Q7L7X3	phosphorylates	Q15121	S116
P49841	phosphorylates	Q14494	S379
O95819	phosphorylates	Q8IVW6	S167
P49841	phosphorylates	Q15691	S155
P24941	phosphorylates	Q13459	S1405
Q6ZN16	phosphorylates	Q8WUA4	S167
P41743	phosphorylates	Q8TAD8	S52
Q13233	phosphorylates	Q15776	S12
P53350	phosphorylates	Q9Y5T5	S330
Q9UPE1	phosphorylates	Q96JM3	S379
Q15349	phosphorylates	Q9UKV8	S387
P24941	phosphorylates	Q8TAP9	S47
Q9Y6E0	phosphorylates	Q9Y2H1	T442
Q13464	phosphorylates	Q8NC56	S499
Q13557	phosphorylates	P42167	S306
Q96RR4	phosphorylates	Q96BY7	S1583
Q13233	phosphorylates	Q00537	S180
P06493	phosphorylates	Q9H1A4	T537
Q05655	phosphorylates	P23396	T221
Q9H2X6	phosphorylates	P56545	S428
P08581	phosphorylates	Q05397	Y576
Q16539	phosphorylates	Q99626	S283
Q9H2K8	phosphorylates	O14523	S662
Q13043	phosphorylates	Q5T3J3	S1554
Q13315	phosphorylates	Q9NVI1	S730
P00533	phosphorylates	O00767	Y41
O14578	phosphorylates	Q8WUF5	S395
P49674	phosphorylates	Q68D10	S471
P49674	phosphorylates	Q9P2M7	S149
Q00535	phosphorylates	P09874	S785
P27361	phosphorylates	P49915	S332
Q05513	phosphorylates	P78563	S211
O15111	phosphorylates	Q00653	S108
Q16539	phosphorylates	P46013	S2105
P49336	phosphorylates	P46531	S2513
P53350	phosphorylates	Q9H0H5	T260
P53350	phosphorylates	Q15223	S422
P68400	phosphorylates	P55010	S390
P09619	phosphorylates	Q9UEE5	S28
Q02750	phosphorylates	P27361	T202
P07948	phosphorylates	P42768	Y291
P53667	phosphorylates	Q9H165	S205
Q13233	phosphorylates	P27816	S358
Q15349	phosphorylates	Q9UQ35	S323
P68400	phosphorylates	P60484	T382
P52564	phosphorylates	P52564	Y219
Q02156	phosphorylates	O60716	S268
P24941	phosphorylates	Q96C57	S179
P53350	phosphorylates	O60353	S629
Q07912	phosphorylates	P51812	S369
P53350	phosphorylates	Q9NQG6	S59
P06493	phosphorylates	P82970	T31
P23443	phosphorylates	Q8TB45	S287
P49674	phosphorylates	Q9Y6G9	S421
P09619	phosphorylates	Q9NYB9	S368
P32298	phosphorylates	P32298	T426
P51617	phosphorylates	Q68EM7	S625
P51617	phosphorylates	Q96HC4	S111
Q9H2K8	phosphorylates	Q07955	S199
Q9Y4K4	phosphorylates	Q9BWW4	S347
Q00534	phosphorylates	Q9H3N1	S270
P27361	phosphorylates	P41235	S167
Q02750	phosphorylates	Q14693	S162
P22455	phosphorylates	P22455	Y754
Q02156	phosphorylates	Q9BR76	S2
Q15349	phosphorylates	Q8N6S5	S80
P27361	phosphorylates	Q9BWT3	S708
P51617	phosphorylates	Q14CZ0	S167
P07948	phosphorylates	P14317	Y222
P12931	phosphorylates	P10301	Y66
P51617	phosphorylates	Q96RT6	S616
Q13315	phosphorylates	Q9BXW9	T691
P17252	phosphorylates	P14598	S303
P06493	phosphorylates	P21333	S1436
P31749	phosphorylates	P19174	S1248
O14578	phosphorylates	Q96BY7	S1582
P49674	phosphorylates	O75122	S952
Q9Y4K4	phosphorylates	Q9HAN9	S117
Q00534	phosphorylates	Q08050	S522
P53350	phosphorylates	Q9UN36	S352
P11802	phosphorylates	Q15717	S202
Q07912	phosphorylates	Q6P0N0	S1104
Q05513	phosphorylates	P61587	S210
P53350	phosphorylates	Q15785	S186
Q9Y4K4	phosphorylates	Q9BWG6	S183
P23443	phosphorylates	P62753	S244
P09619	phosphorylates	Q9P1Y6	S1229
Q13315	phosphorylates	Q14190	S115
Q96RR4	phosphorylates	Q99684	S94
Q8N4C8	phosphorylates	Q4KMP7	S661
P42345	phosphorylates	Q7Z4V5	S454
O14578	phosphorylates	P52594	T177
O00311	phosphorylates	P49736	S40
P33981	phosphorylates	Q9H1C4	S547
P42684	phosphorylates	Q7L1V2	S59
O14578	phosphorylates	Q8WXI9	S486
Q15139	phosphorylates	P35222	T112
P06493	phosphorylates	Q96FF9	S139
P49674	phosphorylates	Q9UPN3	S7330
P07947	phosphorylates	Q8TEU7	S1094
P07947	phosphorylates	Q9UIS9	S297
Q16512	phosphorylates	P27448	S419
P33981	phosphorylates	Q9NPE2	S41
O00141	phosphorylates	P45985	S80
O95819	phosphorylates	Q684P5	S45
P49840	phosphorylates	Q9Y4H4	S35
P28482	phosphorylates	Q969H0	T205
P51617	phosphorylates	Q9Y4R8	S836
P30530	phosphorylates	P31749	S473
P27361	phosphorylates	Q92598	T815
Q9Y4K4	phosphorylates	Q8IZ69	S602
Q99683	phosphorylates	P45985	T261
P31751	phosphorylates	Q13835	T179
O75676	phosphorylates	Q9NRA8	S564
P68400	phosphorylates	Q14449	S362
Q13043	phosphorylates	P35568	T351
P53350	phosphorylates	Q9UN36	T334
Q8N4C8	phosphorylates	O00192	T642
Q9UPE1	phosphorylates	O94804	T952
P41743	phosphorylates	Q05996	S454
Q5S007	phosphorylates	O95295	T117
Q96GD4	phosphorylates	Q9UBB4	S12
Q07912	phosphorylates	Q7Z2K8	S389
P24941	phosphorylates	P62913	T47
P50750	phosphorylates	P10275	S83
P42336	phosphorylates	Q02241	S867
O96013	phosphorylates	P35222	S675
P09619	phosphorylates	Q99959	S293
P49674	phosphorylates	Q9NVS9	S241
P07947	phosphorylates	Q9UJF2	S16
P41743	phosphorylates	P10074	S179
Q15349	phosphorylates	Q6ZTN6	S465
P28482	phosphorylates	Q00059	S177
P45983	phosphorylates	Q15672	S68
Q8TF76	phosphorylates	P68431	T3
Q96RR4	phosphorylates	Q9H165	S328
Q13535	phosphorylates	Q14683	S966
P06241	phosphorylates	P51812	Y470
Q05397	phosphorylates	Q05397	Y407
P06493	phosphorylates	Q9BW19	S26
P17252	phosphorylates	Q9NWH9	S553
Q9UPE1	phosphorylates	Q9BYJ9	S291
P09619	phosphorylates	P0C1Z6	S180
P27361	phosphorylates	P24534	S106
Q13464	phosphorylates	Q9NV56	S195
P09769	phosphorylates	Q9Y6K9	Y374
P41743	phosphorylates	P78347	T687
P17252	phosphorylates	O43818	S293
P51617	phosphorylates	P51610	S666
Q13233	phosphorylates	Q86VZ6	T113
P28482	phosphorylates	Q92908	S266
P43403	phosphorylates	P43403	Y319
P51617	phosphorylates	Q99616	S44
Q16539	phosphorylates	Q9UNF0	S313
P31751	phosphorylates	P04198	S62
P07947	phosphorylates	P67809	Y162
Q00534	phosphorylates	Q08050	S508
P31749	phosphorylates	O43524	T32
P05771	phosphorylates	P48736	S582
P05771	phosphorylates	P68431	T6
Q15349	phosphorylates	Q13427	S356
P51617	phosphorylates	P68133	S241
P41743	phosphorylates	Q13464	T1024
Q13535	phosphorylates	Q9Y253	S601
P42684	phosphorylates	Q9H0G5	S33
Q07912	phosphorylates	P01106	T58
Q13043	phosphorylates	Q99590	S802
Q05655	phosphorylates	P04406	S241
Q9Y4K4	phosphorylates	P08559	S293
P10721	phosphorylates	Q66PJ3	S239
Q07912	phosphorylates	O43318	S389
Q15759	phosphorylates	P04179	T79
P33981	phosphorylates	P51116	S453
O14578	phosphorylates	Q8TDM6	S1000
P53667	phosphorylates	O15014	S1055
Q15349	phosphorylates	Q8NDI1	S432
P68400	phosphorylates	Q9UHH9	S347
Q02750	phosphorylates	Q8ND24	S501
P41743	phosphorylates	O60343	S588
Q00534	phosphorylates	Q08999	S1035
P50750	phosphorylates	Q7KZI7	S456
P42336	phosphorylates	O75385	T717
P27361	phosphorylates	P49750	S756
P11309	phosphorylates	O95644	T339
Q15139	phosphorylates	Q92934	S99
P09619	phosphorylates	Q99698	S2627
Q96GD4	phosphorylates	Q12888	S1342
P17252	phosphorylates	P31749	S473
P23443	phosphorylates	O76075	S1859
Q96RR4	phosphorylates	Q9BWU0	S82
O14578	phosphorylates	P28749	S749
P49674	phosphorylates	Q02880	S1400
P49840	phosphorylates	Q96F46	T780
Q13233	phosphorylates	Q92974	S163
Q15349	phosphorylates	P0DJD1	T1467
Q13976	phosphorylates	P35367	S396
O14578	phosphorylates	O14639	S431
P27361	phosphorylates	Q8WX93	S808
Q9Y4K4	phosphorylates	Q15365	S173
P12931	phosphorylates	O00560	Y46
P31749	phosphorylates	Q15121	S116
Q96RR4	phosphorylates	Q9UIS9	T82
Q15349	phosphorylates	Q8IWX8	S904
P51617	phosphorylates	Q6UN15	S259
P24941	phosphorylates	Q9NVP2	T179
Q9H2K8	phosphorylates	Q14978	S397
Q9UPE1	phosphorylates	Q01432	S85
Q00534	phosphorylates	Q8NF50	S451
O75676	phosphorylates	Q9Y5P4	S373
P41743	phosphorylates	O95819	S900
P51812	phosphorylates	Q8IX03	S947
Q8TD19	phosphorylates	Q9HC98	S206
Q99759	phosphorylates	Q14C86	S902
Q99558	phosphorylates	P61160	Y202
Q13177	phosphorylates	Q04637	S895
O95819	phosphorylates	P42566	S563
Q8N4C8	phosphorylates	Q14157	S605
P51813	phosphorylates	Q96T51	Y400
Q99558	phosphorylates	O14920	S181
P12931	phosphorylates	Q3V6T2	Y1799
P51812	phosphorylates	P33778	S32
P53350	phosphorylates	Q6PL18	T1152
P00533	phosphorylates	P40818	Y717
P49841	phosphorylates	O60346	T1363
Q13043	phosphorylates	Q15208	T444
P53667	phosphorylates	Q13330	S386
P41743	phosphorylates	Q92845	S24
P51617	phosphorylates	Q9Y2U8	S187
P31749	phosphorylates	P61247	T88
P28482	phosphorylates	Q96FF9	S79
Q9Y4K4	phosphorylates	Q5JSH3	S403
P07947	phosphorylates	Q9H6F5	S160
Q16539	phosphorylates	Q13459	S1267
P07947	phosphorylates	Q96N67	S888
P51812	phosphorylates	Q16821	S46
P06493	phosphorylates	Q9NZH5	S165
P09619	phosphorylates	Q15365	S173
Q16539	phosphorylates	P03372	S294
P50750	phosphorylates	Q96GN5	S139
P68400	phosphorylates	P49795	S24
Q16539	phosphorylates	O95071	S1549
Q13315	phosphorylates	O75943	S646
O14920	phosphorylates	P42858	S16
Q16539	phosphorylates	Q3YEC7	T599
Q13233	phosphorylates	Q9NS91	S99
P49674	phosphorylates	O14646	S90
P12931	phosphorylates	Q12913	Y1311
P23458	phosphorylates	Q99683	Y718
P49674	phosphorylates	Q9BT23	S29
P17612	phosphorylates	P49748	S586
O96017	phosphorylates	O96017	T387
P50750	phosphorylates	P35125	S1214
Q15349	phosphorylates	Q9HC44	S49
O95819	phosphorylates	Q6ZN04	S4
Q9H2K8	phosphorylates	Q96JP5	S101
P28482	phosphorylates	Q9NYA1	S225
Q13464	phosphorylates	Q09666	S5830
Q15349	phosphorylates	Q9BW61	S33
P51617	phosphorylates	Q9Y6A5	S25
Q16584	phosphorylates	Q16584	S281
Q07912	phosphorylates	Q9UJM3	S461
P53667	phosphorylates	Q6VMQ6	S474
P49841	phosphorylates	O43623	S92
P68400	phosphorylates	P29590	S560
Q16539	phosphorylates	Q13895	S98
Q07912	phosphorylates	Q6Y7W6	S593
P17612	phosphorylates	P19544	S365
O14578	phosphorylates	Q96DT0	S847
Q9H2X6	phosphorylates	O15297	S85
P41743	phosphorylates	P41236	S72
P49674	phosphorylates	Q9UPT8	S908
P53350	phosphorylates	P30305	S50
P45984	phosphorylates	Q8WVM8	S303
Q15418	phosphorylates	Q8IX03	T929
Q13546	phosphorylates	Q13546	S20
Q9Y4K4	phosphorylates	Q9BXS5	T154
P49841	phosphorylates	P35612	S693
P17252	phosphorylates	P01589	S268
Q16539	phosphorylates	Q14493	S114
O00444	phosphorylates	Q9HC77	S595
P17948	phosphorylates	P17948	Y1242
P53350	phosphorylates	Q12834	T157
Q9Y4K4	phosphorylates	Q96JA1	S76
Q13233	phosphorylates	Q13131	S356
P49841	phosphorylates	O95271	S987
P50750	phosphorylates	O43852	S35
P27361	phosphorylates	Q8IX03	S542
P06493	phosphorylates	P14635	S128
P24941	phosphorylates	Q9Y253	S687
Q07912	phosphorylates	P42166	S66
Q9Y4K4	phosphorylates	Q9NQT8	S1410
P10721	phosphorylates	Q12789	S1865
P17252	phosphorylates	Q6P6C2	S361
Q2M2I8	phosphorylates	Q96CW1	T156
P50750	phosphorylates	Q6PKG0	T649
P49674	phosphorylates	Q9BZL6	S244
P41743	phosphorylates	Q9BZE4	S558
P12931	phosphorylates	P40763	Y45
P00519	phosphorylates	P17844	Y593
P41743	phosphorylates	O14974	S910
Q07912	phosphorylates	P0DPH7	S287
Q96RR4	phosphorylates	Q13469	S217
Q16539	phosphorylates	Q99638	S277
P27361	phosphorylates	Q9NYA1	S225
P24941	phosphorylates	Q96JM3	S416
Q9Y4K4	phosphorylates	Q13029	S643
P45983	phosphorylates	P31946	S186
P42684	phosphorylates	Q6AI39	S675
Q16539	phosphorylates	P46087	S181
P31749	phosphorylates	Q9NQW6	T194
Q13535	phosphorylates	Q8N4S0	S154
P53350	phosphorylates	Q9H0H5	S170
Q13233	phosphorylates	Q9C0C2	S983
Q00534	phosphorylates	Q9UNZ2	S272
P68400	phosphorylates	P09958	S773
P50750	phosphorylates	Q15596	S487
Q16539	phosphorylates	Q96PC5	S635
Q92630	phosphorylates	Q14195	S522
P28482	phosphorylates	Q9UPT5	S250
P17252	phosphorylates	P35398	S100
P12931	phosphorylates	P04439	Y344
P51617	phosphorylates	Q6IQ23	S612
P49674	phosphorylates	P0DJD1	S787
Q00534	phosphorylates	P38159	S208
Q05655	phosphorylates	P14598	S320
P51617	phosphorylates	P55198	S382
P12931	phosphorylates	O15259	Y721
P68400	phosphorylates	P07910	S260
Q16539	phosphorylates	Q96I25	T71
P33981	phosphorylates	Q96TC7	S46
Q16539	phosphorylates	O15117	S46
P28482	phosphorylates	Q96LC9	S74
Q13233	phosphorylates	Q96EV2	S765
P53350	phosphorylates	Q8WU90	S360
Q99558	phosphorylates	O15111	S180
P17252	phosphorylates	P19429	S42
P11309	phosphorylates	O95644	S269
P15735	phosphorylates	Q8NDT2	S265
Q16539	phosphorylates	Q9Y2D5	S720
O14578	phosphorylates	Q86U06	S149
O75385	phosphorylates	Q8WUA4	S167
P42345	phosphorylates	Q14671	S209
P24941	phosphorylates	Q13416	T226
P28482	phosphorylates	Q8IZP0	S267
O75676	phosphorylates	P09661	T180
Q16539	phosphorylates	Q7Z6Z7	S2362
P24941	phosphorylates	Q9NP61	T135
O95835	phosphorylates	Q8IZ21	S628
Q13233	phosphorylates	P46019	S729
P41743	phosphorylates	Q9UPT8	Y162
P17252	phosphorylates	Q03721	S15
O14578	phosphorylates	Q86YS7	S662
P48730	phosphorylates	O15055	S668
O95835	phosphorylates	P83731	S149
P17252	phosphorylates	Q8WZ42	S11878
P51617	phosphorylates	Q9HCK8	S1978
P42338	phosphorylates	Q04637	S1194
Q00535	phosphorylates	P42858	S1199
Q96GD4	phosphorylates	Q6DRA6	S79
P31751	phosphorylates	Q05D32	S104
P27361	phosphorylates	Q6NUJ5	S447
P09619	phosphorylates	Q9UHK0	S340
P68400	phosphorylates	Q8TEA8	S182
P42345	phosphorylates	Q9P2Y5	S522
O14920	phosphorylates	Q99704	S446
P27361	phosphorylates	Q6Y7W6	S30
P43405	phosphorylates	Q9GZY6	Y193
P51955	phosphorylates	Q8N137	S45
P42336	phosphorylates	Q14153	S118
Q9NWZ3	phosphorylates	Q9NWZ3	S150
O14578	phosphorylates	Q8NEY8	S172
Q02750	phosphorylates	Q05209	S435
P09619	phosphorylates	Q04727	S208
O14578	phosphorylates	Q53HL2	S219
P43403	phosphorylates	Q9UJU6	Y334
O43318	phosphorylates	Q14C86	T1013
P06239	phosphorylates	P43403	Y69
P00519	phosphorylates	P03372	Y52
P10721	phosphorylates	Q5JSH3	S403
Q96RR4	phosphorylates	Q9HA47	S253
Q05513	phosphorylates	Q15831	S307
P42336	phosphorylates	Q13541	T70
Q07912	phosphorylates	Q9NQP4	S125
P33981	phosphorylates	O15173	T211
P50750	phosphorylates	Q9UHB7	S1062
Q9H2K8	phosphorylates	Q9UHF7	T751
P29317	phosphorylates	O14493	Y208
Q9NQU5	phosphorylates	P10275	S579
P07947	phosphorylates	Q9H4Z3	S144
P53350	phosphorylates	O95613	S1241
P41743	phosphorylates	O00264	S181
P09619	phosphorylates	Q09666	S5110
O15111	phosphorylates	P35222	S33
P51813	phosphorylates	P11362	Y654
P33981	phosphorylates	Q02363	S14
P06241	phosphorylates	P12318	Y288
Q96RR4	phosphorylates	Q13066	S32
P27361	phosphorylates	Q8N128	T71
Q07912	phosphorylates	Q96RU3	S497
Q15349	phosphorylates	Q9UET6	S271
P27361	phosphorylates	P82094	S72
Q13315	phosphorylates	Q13315	S1893
P53350	phosphorylates	Q8NHG8	S21
P42345	phosphorylates	Q13541	S65
P42336	phosphorylates	Q9UBP6	S27
P33981	phosphorylates	P19338	S145
P51617	phosphorylates	Q9P275	S546
Q96RR4	phosphorylates	P18887	Y211
P17612	phosphorylates	P51398	S31
P19784	phosphorylates	Q9H6K5	T1082
Q9Y4K4	phosphorylates	Q9UKV3	S388
P41743	phosphorylates	Q8WWM7	T44
P50750	phosphorylates	Q6NZY4	T485
Q00534	phosphorylates	Q8IX07	S786
Q15120	phosphorylates	P29803	S298
O75385	phosphorylates	Q86YV5	S148
Q9Y6E0	phosphorylates	Q9Y383	S18
P49674	phosphorylates	P11171	S712
P24941	phosphorylates	P06400	T826
P06493	phosphorylates	O60566	S543
P15056	phosphorylates	P33981	S436
O15530	phosphorylates	P05106	T779
O95819	phosphorylates	Q9UQQ2	S150
Q96GD4	phosphorylates	Q13761	T14
P24941	phosphorylates	P78347	S210
Q16539	phosphorylates	P19634	S726
O00311	phosphorylates	P49736	S27
P12931	phosphorylates	P61978	Y225
Q9Y4K4	phosphorylates	O15446	S27
P28482	phosphorylates	Q15366	S189
Q96GD4	phosphorylates	Q9H0H5	T249
P53350	phosphorylates	O43663	S615
Q02779	phosphorylates	P15923	T355
Q9H2K8	phosphorylates	O75427	S520
Q9Y4K4	phosphorylates	Q14204	S4368
Q15139	phosphorylates	P04792	S82
P15531	phosphorylates	P15531	S44
P53350	phosphorylates	P33981	T371
Q13315	phosphorylates	Q9BXS6	S124
Q86Y07	phosphorylates	O75531	T3
P42684	phosphorylates	Q9C0C7	S1205
